Failed to open dir (No such file or directory): /run/user/1013/gvfs/
Blender 3.6.0 (hash c7fc78b81ecb built 2023-06-27 08:23:50)
Fra:1 Mem:15.41M (Peak 15.41M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 12_lip_puckerer
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.46 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.46 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.46 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.46 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.46 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.46 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.47 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.47 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.47 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.47 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.47 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:02.48 | Remaining:04:16.23 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:42.33 | Remaining:04:33.35 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:10.13 | Remaining:03:20.55 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:46.64 | Remaining:02:51.18 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:13.81 | Remaining:02:09.24 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:48.19 | Remaining:01:40.63 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:59.29 | Remaining:00:59.60 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:07.44 | Remaining:00:26.71 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:45.47 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:45.47 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/4_12_lip_puckerer/rgba/098.png'
 Time: 03:45.87 (Saving: 00:00.37)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 12_lip_puckerer
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.10 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.10 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.10 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.10 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.10 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.10 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.10 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 12_lip_puckerer.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.36 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.36 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.36 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.36 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.36 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.36 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.36 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.36 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.36 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.36 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.36 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:02.96 | Remaining:05:30.98 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:24.45 | Remaining:05:18.49 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 9/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:51.91 | Remaining:05:36.61 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:19.39 | Remaining:05:25.60 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 25/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:40.39 | Remaining:04:47.95 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:07.24 | Remaining:04:29.23 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 41/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:24.99 | Remaining:03:53.18 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:54.84 | Remaining:03:37.33 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 57/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:14.36 | Remaining:03:08.03 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:34.00 | Remaining:02:40.96 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 73/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:04:00.41 | Remaining:02:24.02 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:04:09.81 | Remaining:01:53.38 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 88/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:04:18.09 | Remaining:01:25.90 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:04:23.89 | Remaining:01:00.81 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 104/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:04:32.13 | Remaining:00:38.82 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:05:16.77 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:05:16.77 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/4_12_lip_puckerer/rgba/099.png'
 Time: 05:17.24 (Saving: 00:00.45)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 12_lip_puckerer
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.03 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 12_lip_puckerer.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.38 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.38 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.38 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.38 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.38 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.38 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:01.82 | Remaining:03:02.58 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:36.94 | Remaining:03:58.71 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:59.12 | Remaining:02:49.08 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:35.35 | Remaining:02:33.11 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:57.36 | Remaining:01:53.37 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:28.48 | Remaining:01:28.85 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:40.88 | Remaining:00:53.49 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:47.06 | Remaining:00:23.81 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:20.95 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:20.96 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/4_12_lip_puckerer/rgba/100.png'
 Time: 03:21.66 (Saving: 00:00.68)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.03 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 12_lip_puckerer
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.06 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.06 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.06 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.14 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.14 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.14 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.14 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.14 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.14 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.14 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 12_lip_puckerer.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.69 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.69 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.69 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.69 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.69 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.69 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.70 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.70 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.70 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.70 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.70 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:04.42 | Remaining:07:53.48 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:24.53 | Remaining:05:15.14 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 9/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:37.09 | Remaining:03:57.65 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:19.58 | Remaining:03:47.10 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:54.88 | Remaining:03:04.09 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:26.01 | Remaining:02:20.83 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:03.10 | Remaining:01:49.44 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:12.64 | Remaining:01:03.98 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:16.74 | Remaining:00:28.00 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:46.78 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:46.78 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
