Failed to open dir (No such file or directory): /run/user/1013/gvfs/
Blender 3.6.0 (hash c7fc78b81ecb built 2023-06-27 08:23:50)
Fra:1 Mem:15.41M (Peak 15.41M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 7_jaw_forward
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.41 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.41 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.41 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.41 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.41 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.41 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.41 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:01.84 | Remaining:03:01.20 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:31.75 | Remaining:03:24.59 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:58.41 | Remaining:02:46.95 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:29.38 | Remaining:02:23.43 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:54.74 | Remaining:01:50.80 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:19.23 | Remaining:01:23.28 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:46.09 | Remaining:00:55.22 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:02.77 | Remaining:00:26.05 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:50.47 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:50.47 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/2_7_jaw_forward/rgba/094.png'
 Time: 03:50.91 (Saving: 00:00.42)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 7_jaw_forward
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 7_jaw_forward.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.39 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.39 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:01.87 | Remaining:03:07.59 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:34.09 | Remaining:03:40.02 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:59.15 | Remaining:02:49.15 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:32.08 | Remaining:02:27.82 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:59.58 | Remaining:01:55.52 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:33.14 | Remaining:01:31.65 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:49.97 | Remaining:00:56.52 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:56.20 | Remaining:00:25.11 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:30.99 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:30.99 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/2_7_jaw_forward/rgba/095.png'
 Time: 03:31.61 (Saving: 00:00.60)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 7_jaw_forward
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.05 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.05 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.05 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.09 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.09 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.09 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.09 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.09 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.09 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.09 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 7_jaw_forward.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.43 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.43 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.43 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.43 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.43 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.43 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.43 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.43 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.43 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.43 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.43 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:03.82 | Remaining:07:09.99 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:22.00 | Remaining:04:45.19 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 9/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:03.73 | Remaining:04:20.78 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 25/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:37.21 | Remaining:03:25.36 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 41/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:19.52 | Remaining:02:53.24 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 57/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:00.95 | Remaining:02:16.00 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 73/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:17.88 | Remaining:01:58.47 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:37.39 | Remaining:01:12.32 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:03:53.01 | Remaining:00:33.22 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:04:21.63 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:04:21.64 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/2_7_jaw_forward/rgba/096.png'
 Time: 04:22.10 (Saving: 00:00.45)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.01 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 7_jaw_forward
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Copying Transformations to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects | Applying Static Transformations
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Particle Systems | Copying Particles to device
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes
Fra:1 Mem:19.18M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Computing attributes
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Mesh | Copying Attributes to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:1.50M, Peak:1.50M | Scene, ViewLayer | Updating Scene BVH | Building BVH
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.02 | Mem:3.09M, Peak:3.09M | Scene, ViewLayer | Updating Scene BVH | Building BVH 0%
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Scene BVH | Copying BVH to device
Fra:1 Mem:20.68M (Peak 20.95M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Computing normals
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:4.66M, Peak:6.26M | Scene, ViewLayer | Updating Mesh | Copying Mesh to device
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Objects Flags
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Primitive Offsets
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images
Fra:1 Mem:22.48M (Peak 22.48M) | Time:00:00.07 | Mem:6.46M, Peak:6.46M | Scene, ViewLayer | Updating Images | Loading 7_jaw_forward.jpg
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.44 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Camera Volume
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.44 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.44 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.44 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing distribution
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.44 | Mem:70.46M, Peak:70.46M | Scene, ViewLayer | Updating Lights | Computing tree
Fra:1 Mem:86.49M (Peak 86.49M) | Time:00:00.44 | Mem:70.47M, Peak:70.47M | Scene, ViewLayer | Updating Integrator
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.44 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Film
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.44 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Lookup Tables
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.44 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Baking
Fra:1 Mem:87.49M (Peak 87.49M) | Time:00:00.44 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Updating Device | Writing constant memory
Fra:1 Mem:87.50M (Peak 87.50M) | Time:00:00.44 | Mem:71.47M, Peak:71.47M | Scene, ViewLayer | Sample 0/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:01.89 | Remaining:03:04.25 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 1/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:37.26 | Remaining:04:00.42 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 17/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:00:56.06 | Remaining:02:40.10 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 33/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:28.96 | Remaining:02:22.71 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 49/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:01:49.90 | Remaining:01:46.09 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 65/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:16.69 | Remaining:01:21.74 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 80/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:29.33 | Remaining:00:49.63 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 96/128
Fra:1 Mem:163.50M (Peak 163.50M) | Time:02:36.10 | Remaining:00:22.23 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 112/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:02.68 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Sample 128/128
Fra:1 Mem:195.50M (Peak 243.50M) | Time:03:02.68 | Mem:147.48M, Peak:147.48M | Scene, ViewLayer | Finished
Saved: '/home/wcc/lrm_data/2_7_jaw_forward/rgba/097.png'
 Time: 03:03.60 (Saving: 00:00.88)

Fra:1 Mem:16.21M (Peak 16.21M) | Time:00:00.04 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | 7_jaw_forward
Fra:1 Mem:19.76M (Peak 20.95M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Initializing
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Waiting for render to start
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Scene
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Shaders
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Procedurals
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Background
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Camera
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Meshes Flags
Fra:1 Mem:18.38M (Peak 20.95M) | Time:00:00.06 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Updating Objects
